t,theta,theta_prime,Re_zeta,Im_zeta
845.6879190,1649.660034,2.451136638,1.831359029,-0.6148106028
845.9364087,1650.269134,2.451283533,0.7340358285,-0.9904168276
846.1848983,1650.878271,2.451430384,0.001493587058,-0.05208412547
846.4333880,1651.487444,2.451577191,0.6849668793,1.044331734
846.6818777,1652.096654,2.451723956,2.108219706,0.8446952441
846.9303673,1652.705900,2.451870678,2.651140328,-0.6156163426
847.1788570,1653.315183,2.452017357,1.683462673,-1.868506780
847.4273467,1653.924502,2.452163992,0.2221066638,-1.781559920
847.6758363,1654.533858,2.452310585,-0.4075252883,-0.7727077429
847.9243260,1655.143250,2.452457135,-0.09303046609,-0.04796991365
848.1728157,1655.752678,2.452603641,0.2458608801,-0.03298126245
848.4213053,1656.362143,2.452750105,0.08091249212,-0.07429906490
848.6697950,1656.971644,2.452896526,-0.08318653254,0.3746731868
848.9182846,1657.581182,2.453042904,0.3616877550,0.8772623283
849.1667743,1658.190756,2.453189239,1.073222133,0.6881514952
849.4152640,1658.800366,2.453335532,1.159221324,-0.04574961666
849.6637536,1659.410013,2.453481782,0.4846173526,-0.3677144193
849.9122433,1660.019696,2.453627988,-0.04688024793,0.1453391458
850.1607330,1660.629416,2.453774153,0.2174039932,0.7085813239
850.4092226,1661.239171,2.453920274,0.5968032774,0.4663867117
850.6577123,1661.848963,2.454066353,-0.06122043303,-0.003281527708
850.9062019,1662.458791,2.454212389,-1.464071636,0.9103248154
851.1546916,1663.068656,2.454358382,-1.555766784,3.632506876
851.4031813,1663.678557,2.454504333,1.272176810,6.110998614
851.6516709,1664.288494,2.454650241,5.833965542,5.496383943
851.9001606,1664.898467,2.454796107,8.700273954,1.276136184
852.1486503,1665.508477,2.454941930,7.467588884,-3.740543711
852.3971399,1666.118523,2.455087711,3.236181499,-5.975097101
852.6456296,1666.728605,2.455233449,-0.5133013807,-4.494977279
852.8941193,1667.338723,2.455379144,-1.399296609,-1.583184385
853.1426089,1667.948877,2.455524797,-0.1267569288,-0.03059287737
853.3910986,1668.559068,2.455670408,0.9589816673,-0.3756752382
853.6395882,1669.169295,2.455815977,0.6965720359,-1.046675732
853.8880779,1669.779558,2.455961503,-0.01692008560,-0.7335382515
854.1365676,1670.389857,2.456106986,0.09001251201,0.1225867890
854.3850572,1671.000192,2.456252428,0.9039992447,0.3067155695
854.6335469,1671.610563,2.456397827,1.276504310,-0.3715903916
854.8820366,1672.220971,2.456543184,0.7172260154,-0.8921784756
855.1305262,1672.831415,2.456688498,0.03383668639,-0.5067470241
855.3790159,1673.441894,2.456833770,0.1534263407,0.2537585103
855.6275056,1674.052410,2.456979001,0.8526372612,0.3771642021
855.8759952,1674.662962,2.457124188,1.129014486,-0.2219098532
856.1244849,1675.273550,2.457269334,0.6166487090,-0.6408813557
856.3729745,1675.884174,2.457414438,0.04594090961,-0.2930424517
856.6214642,1676.494834,2.457559500,0.1453872273,0.2970558757
856.8699539,1677.105530,2.457704519,0.5847625438,0.3232232488
857.1184435,1677.716263,2.457849497,0.4952078235,-0.05258217629
857.3669332,1678.327031,2.457994432,-0.1470225791,0.1280550757
857.6154229,1678.937835,2.458139325,-0.2903913880,1.169217193
857.8639125,1679.548675,2.458284177,0.7798656514,2.026270936
858.1124022,1680.159552,2.458428986,2.247848025,1.513271257
858.3608919,1680.770464,2.458573754,2.556424809,-0.04702821857
858.6093815,1681.381412,2.458718480,1.354857712,-0.9864822796
858.8578712,1681.992396,2.458863163,0.09218769719,-0.2687294959
859.1063608,1682.603416,2.459007805,0.3361262959,1.166498096
859.3548505,1683.214472,2.459152406,1.838629965,1.484368517
859.6033402,1683.825564,2.459296964,2.811273006,0.1917397676
859.8518298,1684.436692,2.459441480,2.113907458,-1.275859494
860.1003195,1685.047855,2.459585955,0.6026800764,-1.361975092
860.3488092,1685.659055,2.459730388,-0.05399228432,-0.2739466088
860.5972988,1686.270291,2.459874780,0.4821807080,0.4628671072
860.8457885,1686.881562,2.460019129,0.9287132104,0.1438713067
861.0942781,1687.492869,2.460163437,0.3123569801,-0.1538298554
861.3427678,1688.104212,2.460307703,-0.4786746544,0.8723912158
861.5912575,1688.715591,2.460451928,0.2964069822,2.695092784
861.8397471,1689.327006,2.460596111,2.823796405,3.213392642
862.0882368,1689.938457,2.460740253,5.053966218,1.228174072
862.3367265,1690.549943,2.460884353,4.824423937,-1.888417700
862.5852161,1691.161465,2.461028411,2.327975814,-3.505801880
862.8337058,1691.773023,2.461172428,-0.06509860727,-2.564465030
863.0821955,1692.384617,2.461316404,-0.4318490697,-0.5836983641
863.3306851,1692.996247,2.461460338,0.7608643544,0.2539960113
863.5791748,1693.607912,2.461604231,1.576417461,-0.4695164352
863.8276644,1694.219613,2.461748082,1.039010701,-1.312476335
864.0761541,1694.831350,2.461891892,0.05972942036,-1.030681552
864.3246438,1695.443123,2.462035661,-0.03387526670,-0.05477316755
864.5731334,1696.054931,2.462179388,0.7539997920,0.3233305266
864.8216231,1696.666775,2.462323074,1.269795722,-0.2663251969
865.0701128,1697.278654,2.462466718,0.8455538986,-0.9036910744
865.3186024,1697.890570,2.462610322,0.1032916915,-0.7315975175
865.5670921,1698.502521,2.462753884,-0.03197522327,-0.06268473885
865.8155818,1699.114508,2.462897405,0.3947442257,0.2090928135
866.0640714,1699.726530,2.463040885,0.5697029496,-0.07153076207
866.3125611,1700.338588,2.463184323,0.1888170111,-0.1713580018
866.5610507,1700.950682,2.463327721,-0.07999631045,0.3548335420
866.8095404,1701.562811,2.463471077,0.3774203854,0.9171602861
867.0580301,1702.174976,2.463614392,1.110874246,0.7092839344
867.3065197,1702.787176,2.463757667,1.145096759,-0.05036873368
867.5550094,1703.399412,2.463900900,0.3892468264,-0.2997296669
867.8034991,1704.011684,2.464044092,-0.1203243628,0.3857891662
868.0519887,1704.623991,2.464187243,0.3485870330,1.088307412
868.3004784,1705.236334,2.464330353,1.046392525,0.7929598420
868.5489681,1705.848713,2.464473422,0.6451606030,0.02329927595
868.7974577,1706.461127,2.464616451,-0.7279094895,0.4730795546
869.0459474,1707.073576,2.464759438,-1.098047909,2.733027501
869.2944370,1707.686061,2.464902385,1.160543609,4.946436337
869.5429267,1708.298582,2.465045290,5.000116891,4.455117791
869.7914164,1708.911138,2.465188155,7.278018748,0.8426426175
870.0399060,1709.523729,2.465330979,5.944981241,-3.227143866
870.2883957,1710.136356,2.465473762,2.284083705,-4.600369772
870.5368854,1710.749019,2.465616505,-0.4327708600,-2.828640807
870.7853750,1711.361717,2.465759206,-0.3610188424,-0.3764198680
871.0338647,1711.974450,2.465901868,1.298473703,0.2545005017
871.2823543,1712.587219,2.466044488,2.103036715,-0.9371982897
871.5308440,1713.200023,2.466187067,1.199250508,-2.006247209
871.7793337,1713.812863,2.466329606,-0.1214321432,-1.636418296
872.0278233,1714.425738,2.466472105,-0.3935535634,-0.4798183268
872.2763130,1715.038648,2.466614563,0.2685716538,0.07460136779
872.5248027,1715.651594,2.466756980,0.6917622404,-0.2462638738
872.7732923,1716.264576,2.466899356,0.3761582539,-0.5315961218
873.0217820,1716.877592,2.467041693,0.0004988743914,-0.1786270631
873.2702717,1717.490644,2.467183988,0.2098692103,0.3001112198
873.5187613,1718.103732,2.467326243,0.5962606076,0.2159304563
873.7672510,1718.716855,2.467468458,0.3747404646,-0.1019688591
874.0157406,1719.330013,2.467610632,-0.2540115442,0.3065382979
874.2642303,1719.943206,2.467752766,-0.1201982531,1.522746591
874.5127200,1720.556435,2.467894859,1.349739205,2.280274389
874.7612096,1721.169699,2.468036912,3.095270151,1.393696128
875.0096993,1721.782998,2.468178925,3.447887124,-0.6638975530
875.2581890,1722.396333,2.468320898,2.058068687,-2.134210085
875.5066786,1723.009702,2.468462830,0.2989643137,-1.927634168
875.7551683,1723.623108,2.468604721,-0.3640739317,-0.7356925297
876.0036580,1724.236548,2.468746573,0.04270412704,0.02320857037
876.2521476,1724.850024,2.468888384,0.3986758128,-0.04631627179
876.5006373,1725.463534,2.469030155,0.1490936064,-0.1332031666
876.7491269,1726.077081,2.469171886,-0.08096850986,0.3488191748
876.9976166,1726.690662,2.469313577,0.3439353716,0.8475432275
877.2461063,1727.304278,2.469455228,0.9171853738,0.5900646911
877.4945959,1727.917930,2.469596838,0.6378861268,-0.02678818359
877.7430856,1728.531617,2.469738409,-0.3553377792,0.2733151671
877.9915753,1729.145339,2.469879939,-0.5677585236,1.826240034
878.2400649,1729.759096,2.470021429,1.016695230,3.148540623
878.4885546,1730.372889,2.470162879,3.319199993,2.495434014
878.7370443,1730.986716,2.470304290,4.091556635,0.1262074330
878.9855339,1731.600579,2.470445660,2.543266528,-1.677291429
879.2340236,1732.214476,2.470586990,0.4524561973,-1.153270817
879.4825132,1732.828409,2.470728281,0.2024123388,0.8269110148
879.7310029,1733.442377,2.470869531,1.992089010,1.735836224
879.9794926,1734.056380,2.471010742,3.615074220,0.3728139509
880.2279822,1734.670419,2.471151912,3.112848416,-1.746408557
880.4764719,1735.284492,2.471293043,1.081741607,-2.265642418
880.7249616,1735.898600,2.471434134,-0.1369262491,-0.8041396965
880.9734512,1736.512744,2.471575185,0.6962264505,0.6998503033
881.2219409,1737.126922,2.471716197,2.338538883,0.4106178086
881.4704305,1737.741135,2.471857168,2.707612618,-1.276007848
881.7189202,1738.355384,2.471998100,1.364069120,-2.403812086
881.9674099,1738.969667,2.472138993,-0.1844176603,-1.873215079
882.2158995,1739.583986,2.472279845,-0.4768676435,-0.5520571072
882.4643892,1740.198339,2.472420658,0.2688516652,0.06693079360
882.7128789,1740.812728,2.472561431,0.7777834868,-0.3020294610
882.9613685,1741.427151,2.472702165,0.4709165850,-0.7094872463
883.2098582,1742.041610,2.472842859,-0.01314125300,-0.4612436120
883.4583479,1742.656103,2.472983513,0.03263780460,0.04356466045
883.7068375,1743.270631,2.473124128,0.3758708485,0.1217673155
883.9553272,1743.885195,2.473264703,0.3550534949,-0.1103258819
884.2038168,1744.499793,2.473405239,-0.006302354794,0.008206116252
884.4523065,1745.114426,2.473545736,-0.02226273638,0.5522187432
884.7007962,1745.729094,2.473686192,0.5137735280,0.7938919233
884.9492858,1746.343797,2.473826610,0.8369852361,0.3359716940
885.1977755,1746.958535,2.473966988,0.2797011161,-0.06638153460
885.4462652,1747.573307,2.474107326,-0.5303275399,0.6010073398
885.6947548,1748.188115,2.474247626,-0.2213325023,2.037654261
885.9432445,1748.802957,2.474387885,1.465734733,2.641141014
886.1917342,1749.417834,2.474528106,2.982116978,1.437856474
886.4402238,1750.032746,2.474668287,2.664489461,-0.4454226208
886.6887135,1750.647693,2.474808429,0.8920735829,-0.8835276832
886.9372031,1751.262675,2.474948532,-0.1191243383,0.6728471787
887.1856928,1751.877692,2.475088595,1.102360101,2.342852207
887.4341825,1752.492743,2.475228619,3.410565507,1.934496270
887.6826721,1753.107829,2.475368604,4.278588741,-0.4255238814
887.9311618,1753.722950,2.475508550,2.746827166,-2.381345980
888.1796515,1754.338106,2.475648457,0.5157920576,-2.095080450
888.4281411,1754.953296,2.475788324,-0.1237863651,-0.3155882455
888.6766308,1755.568521,2.475928153,1.055476161,0.6941911918
888.9251205,1756.183781,2.476067942,2.190597458,-0.07338558678
889.1736101,1756.799076,2.476207692,1.781888326,-1.351179005
889.4220998,1757.414405,2.476347403,0.4507141278,-1.423267017
889.6705894,1758.029769,2.476487075,-0.09653189146,-0.3027291364
889.9190791,1758.645168,2.476626709,0.6456073169,0.4874584340
890.1675688,1759.260601,2.476766303,1.455213083,0.04554051413
890.4160584,1759.876070,2.476905858,1.159939838,-0.7669108825
890.6645481,1760.491572,2.477045374,0.2365595055,-0.6079025129
890.9130378,1761.107110,2.477184852,0.1147285299,0.4599911848
891.1615274,1761.722682,2.477324290,1.192217103,1.026397111
891.4100171,1762.338289,2.477463690,2.246500515,0.2144919984
891.6585067,1762.953930,2.477603050,2.000882445,-1.146829341
891.9069964,1763.569606,2.477742372,0.7361910269,-1.585649093
892.1554861,1764.185317,2.477881655,-0.1504857563,-0.8221182780
892.4039757,1764.801062,2.478020899,0.03859351615,0.03772427746
892.6524654,1765.416842,2.478160105,0.5596714084,0.08930279955
892.9009551,1766.032657,2.478299272,0.4538549690,-0.2234986350
893.1494447,1766.648506,2.478438400,-0.04569888560,0.08417831004
893.3979344,1767.264389,2.478577489,0.1174849163,0.9866063105
893.6464241,1767.880308,2.478716540,1.226505424,1.358338759
893.8949137,1768.496260,2.478855552,2.222655862,0.4979713248
894.1434034,1769.112247,2.478994525,2.000876314,-0.8355598359
894.3918930,1769.728269,2.479133460,0.8277383372,-1.322639360
894.6403827,1770.344326,2.479272356,-0.04067209392,-0.7144650025
894.8888724,1770.960416,2.479411214,0.003540338456,0.004441651816
895.1373620,1771.576542,2.479550033,0.2825999077,0.08178780257
895.3858517,1772.192701,2.479688813,0.02456610869,-0.008536693515
895.6343414,1772.808896,2.479827555,-0.3890158518,0.5447284747
895.8828310,1773.425125,2.479966259,-0.005646355863,1.437291446
896.1313207,1774.041388,2.480104924,1.044047670,1.486400842
896.3798104,1774.657685,2.480243550,1.325525048,0.4721167893
896.6283000,1775.274017,2.480382138,0.02835705002,-0.007975443254
896.8767897,1775.890384,2.480520688,-1.375606809,1.700181451
897.1252793,1776.506785,2.480659199,-0.3074690733,4.808142355
897.3737690,1777.123220,2.480797672,3.811603237,6.181111079
897.6222587,1777.739690,2.480936107,8.211799906,3.488862788
897.8707483,1778.356194,2.481074504,9.178156644,-2.001900907
898.1192380,1778.972733,2.481212862,5.788688207,-6.345972702
898.3677277,1779.589306,2.481351181,0.8292379663,-6.711461775
898.6162173,1780.205913,2.481489463,-2.094737352,-3.892711614
898.8647070,1780.822555,2.481627706,-1.934768052,-0.9597349580
899.1131967,1781.439231,2.481765911,-0.4714145435,0.07423786829
899.3616863,1782.055941,2.481904078,0.2671739481,-0.2605810793
899.6101760,1782.672686,2.482042207,0.07844349380,-0.4282952940
899.8586656,1783.289465,2.482180297,-0.0002043283632,-0.0004389838311
900.1071553,1783.906278,2.482318350,0.4561592103,0.2601803862
900.3556450,1784.523126,2.482456364,0.7777267673,-0.07685357014
900.6041346,1785.140008,2.482594341,0.4429392285,-0.3848820618
900.8526243,1785.756924,2.482732279,-0.001986982123,0.008172600452
901.1011140,1786.373874,2.482870179,0.2810618223,0.7068652399
901.3496036,1786.990859,2.483008041,1.131225836,0.7336658398
901.5980933,1787.607878,2.483145865,1.512174500,-0.06303054328
901.8465829,1788.224931,2.483283651,0.9298332669,-0.7197298057
902.0950726,1788.842018,2.483421399,0.1372628795,-0.4517250709
902.3435623,1789.459140,2.483559110,0.09291654888,0.2784031273
902.5920519,1790.076296,2.483696782,0.6210914045,0.4542911317
902.8405416,1790.693486,2.483834416,0.7007111952,0.01003940268
903.0890313,1791.310710,2.483972013,0.03248725769,-0.02236420797
903.3375209,1791.927969,2.484109572,-0.3511023809,0.9599413094
903.5860106,1792.545261,2.484247093,0.5564179005,2.036984560
903.8345003,1793.162588,2.484384576,2.173321798,1.782121295
904.0829899,1793.779949,2.484522021,2.806438777,0.1952379954
904.3314796,1794.397344,2.484659428,1.750374729,-1.068206878
904.5799692,1795.014774,2.484796798,0.2886076603,-0.6724219278
904.8284589,1795.632237,2.484934130,0.1507126651,0.7001057398
905.0769486,1796.249734,2.485071424,1.320829919,1.209099463
905.3254382,1796.867266,2.485208681,2.074061230,0.2579449276
905.5739279,1797.484832,2.485345900,1.284596235,-0.6915276936
905.8224176,1798.102432,2.485483081,0.02254082323,-0.04556876728
906.0709072,1798.720066,2.485620225,0.2705964712,1.695399980
906.3193969,1799.337733,2.485757331,2.312493308,2.356659469
906.5678866,1799.955436,2.485894399,4.154059742,0.7437088812
906.8163762,1800.573172,2.486031430,3.809450988,-1.796120396
907.0648659,1801.190942,2.486168424,1.631024288,-2.899221282
907.3133555,1801.808746,2.486305380,-0.2002733184,-1.893825549
907.5618452,1802.426584,2.486442298,-0.2998826342,-0.3397177272
907.8103349,1803.044456,2.486579179,0.5152127982,0.1204852087
908.0588245,1803.662363,2.486716022,0.6715309430,-0.2746079951
908.3073142,1804.280303,2.486852828,0.05613639220,-0.08861537015
908.5558039,1804.898277,2.486989597,0.05733346005,1.074706102
908.8042935,1805.516285,2.487126328,1.475985524,1.858030770
909.0527832,1806.134327,2.487263021,3.183829879,0.9205190763
909.3012729,1806.752403,2.487399678,3.368955861,-1.178956296
909.5497625,1807.370514,2.487536297,1.766710410,-2.495440336
909.7982522,1807.988658,2.487672879,-0.004097885765,-1.964970771
910.0467418,1808.606836,2.487809423,-0.3859418593,-0.5403026760
910.2952315,1809.225047,2.487945930,0.4071175306,0.1405045062
910.5437212,1809.843293,2.488082400,0.9729469219,-0.2860269812
910.7922108,1810.461573,2.488218833,0.6150304504,-0.7817636601
911.0407005,1811.079887,2.488355228,0.02467803111,-0.5107656476
911.2891902,1811.698234,2.488491586,0.07499868349,0.1169905264
911.5376798,1812.316615,2.488627907,0.5875674528,0.2362815303
911.7861695,1812.935031,2.488764191,0.7394583112,-0.1778803024
912.0346591,1813.553480,2.488900438,0.3352348034,-0.3851044678
912.2831488,1814.171963,2.489036648,0.007645834120,-0.07793310408
912.5316385,1814.790480,2.489172820,0.1092146705,0.1904283540
912.7801281,1815.409030,2.489308956,0.07571880926,0.03486596514
913.0286178,1816.027615,2.489445054,-0.6180744532,0.1169852408
913.2771075,1816.646233,2.489581116,-1.259067470,1.311202176
913.5255971,1817.264885,2.489717140,-0.4594672456,3.114577958
913.7740868,1817.883571,2.489853127,1.888977072,3.698344861
914.0225765,1818.502291,2.489989078,3.897617939,2.028428440
914.2710661,1819.121044,2.490124991,3.594466108,-0.5024980629
914.5195558,1819.739831,2.490260868,1.394883176,-1.319635257
914.7680454,1820.358652,2.490396707,-0.07037548996,0.3576483180
915.0165351,1820.977507,2.490532510,1.090854975,2.413086144
915.2650248,1821.596395,2.490668276,3.736873517,2.176185046
915.5135144,1822.215317,2.490804005,4.928533246,-0.4526131054
915.7620041,1822.834273,2.490939697,3.323390840,-2.859638607
916.0104938,1823.453263,2.491075352,0.6781683124,-2.756045275
916.2589834,1824.072286,2.491210971,-0.2931521604,-0.7387773728
916.5074731,1824.691343,2.491346553,0.9641504573,0.6234293171
